Id,Predicted
19307997,376.0073826426161
20176193,121.70635116821111
19485371,44.31403864370109
13079990,60.15874018642579
22339757,56.116460421355775
7717071,132.3279772856807
19416433,161.24684246321468
28602814,218.73945590848362
3167768,331.30214475436316
22026277,311.5107727427734
20982450,98.98421703975117
16271468,54.33568004031385
14445183,92.199261899873
6040356,118.97385076749802
11484489,196.9331694753673
29541600,175.73296220039614
2793834,162.69648989621152
588677,155.1618315995257
22940375,171.20187464842994
26126728,115.70210490060403
8072662,164.88072843308825
26250574,143.7609800468863
19568889,81.35792386980062
2048796,61.52253123125167
24938213,129.660075797258
8555036,139.86989956760758
22108302,72.11987883060777
3625656,92.78544758322393
11238715,71.20166294596987
5041360,158.73029916543962
3989564,130.93464326448884
22662308,202.23808534592524
17728208,105.90411808588956
13597896,63.20937121924143
13083638,143.1154012428778
8760775,105.12870366843089
25518930,171.81649419732219
17256297,87.07498805732419
1975069,114.10056421422246
479285,65.13732181206092
22050058,112.63405596301641
21844210,265.81455488240556
25835470,58.902745850708634
27853108,131.67452399973655
9486111,263.68101338476765
23148095,73.21362701857022
26603929,82.4237344254988
6272181,58.21930019207753
22674576,84.65683443688252
20758205,235.34044944661215
22928982,406.5767578734681
28582815,125.13438127988735
13406622,547.6980130150183
24429072,262.4552266009717
4031951,99.80554011444512
25380861,207.75760239368074
18946416,279.9617991489437
9028856,432.65314558407744
29455324,236.88041792538425
23342877,68.06077431574234
28333465,67.71468239528369
29335812,73.30520790832527
15621557,43.01860206819811
22240208,398.32576412463004
14851292,133.01965798334672
13649833,70.62213307254243
6843556,273.85665045030703
4881610,98.19421978470787
14125183,51.70761213368681
13374115,68.7914481994406
12495831,168.12770391818543
11963123,118.55405551838251
16024539,120.29743148105071
4351563,134.47873790907656
27141784,155.42436075649908
14684699,174.52500160372628
5031569,132.26662627369336
9046203,144.42387720292322
16238779,302.2509687889733
4629359,198.30771211897382
3811186,77.01761113615694
8703711,91.77039301205016
26814509,542.0209685859654
17556436,71.71135127682977
27368543,213.17184819314778
16456543,45.79905091599625
190542,150.96134323374952
18753645,143.09096839135745
14928996,87.84887024264403
24918804,167.76311568493514
29569480,112.59012394747191
4434797,80.0348127706114
7403108,194.1797962290923
14070967,129.2982514735072
28624477,87.71756314094335
7632182,109.98534037083941
27507052,58.26595935178779
10681555,141.37815473066115
26224149,53.40304279344752
15010339,56.18843755432896
21979587,127.9577204771479
491123,83.82400336018904
1703303,146.70398826657183
13276073,207.1083576051574
10336325,156.9605332607062
18504631,56.574107584959144
