Id,Predicted
19307997,400.0540196984791
20176193,119.87097022168162
19485371,48.877398979187085
13079990,62.6569081076391
22339757,57.34343390904286
7717071,126.03409093182894
19416433,170.92625656279023
28602814,219.34600648900917
3167768,323.8753353437712
22026277,319.908406556629
20982450,100.7965092426966
16271468,55.44390747373236
14445183,93.5985338366096
6040356,111.94300555964621
11484489,190.27944014281263
29541600,186.00668023463342
2793834,170.87002313636503
588677,145.42039116070842
22940375,168.2196259617692
26126728,124.26111778876209
8072662,162.51596400347688
26250574,149.56558056222687
19568889,77.83324427237126
2048796,61.15022863152452
24938213,114.52558074798867
8555036,126.81046903996139
22108302,93.2315928843798
3625656,106.19834284680385
11238715,73.36332256138384
5041360,109.56090406366917
3989564,131.62672011716617
22662308,198.07967236950915
17728208,110.62246338526867
13597896,59.63081741842272
13083638,143.91464297652965
8760775,119.57582045472942
25518930,166.7881484664383
17256297,73.94859904412603
1975069,109.38790700992605
479285,69.66732609230229
22050058,108.61980714035862
21844210,274.2468384054359
25835470,65.08861878860174
27853108,132.67143615027987
9486111,259.58401958142525
23148095,71.12836964252101
26603929,80.07241149373463
6272181,55.69313824443266
22674576,86.10027805785906
20758205,222.54459477975314
22928982,396.7224712223061
28582815,122.83202258415768
13406622,572.53796069483
24429072,275.0320553967152
4031951,101.26831521609901
25380861,212.95511811864301
18946416,283.94892956408796
9028856,449.21052183953486
29455324,249.72264497699075
23342877,61.991158720288404
28333465,63.02197373013426
29335812,78.37582914967479
15621557,47.64908455964061
22240208,363.35309253190877
14851292,124.81875010879494
13649833,67.8803525284854
6843556,275.2202844467283
4881610,96.57048635487378
14125183,47.962369202356804
13374115,68.383675377909
12495831,166.63187612724505
11963123,115.35345062977902
16024539,119.27663379605254
4351563,129.4710358623301
27141784,152.42413363899868
14684699,167.01991603495344
5031569,144.04930630902973
9046203,144.60634460917152
16238779,289.61854391519626
4629359,191.03612261825404
3811186,74.60713610815142
8703711,88.89963998712473
26814509,527.9612558659995
17556436,72.77835392985061
27368543,211.30925123282972
16456543,47.972064688862645
190542,160.63353957843702
18753645,146.21254059940404
14928996,79.38924537372368
24918804,165.83501992550669
29569480,116.61000108828729
4434797,81.48422188599393
7403108,164.72519325539616
14070967,134.36932682138467
28624477,87.61534983648492
7632182,111.3948692281375
27507052,59.66511544591959
10681555,148.15380960472336
26224149,56.20787665992997
15010339,53.03510987113047
21979587,128.85955112560558
491123,91.91927238048744
1703303,146.0797672626437
13276073,209.68781431781534
10336325,164.81525122912947
18504631,56.84847749050455
12983221,292.14087083996395
28893280,146.7282265730293
10995810,85.08307660504853
29490463,61.74600607650113
19476873,178.01182915558115
11693193,180.5141353376015
3766496,148.6134693302654
13936825,64.24775064406178
9331413,186.66305921617314
15144105,54.8003962714845
25763994,57.78470389632185
18457273,46.347017422010914
10120414,169.52278695649542
26770369,64.13582149597057
26035905,89.33699688288932
7367864,296.457332738106
18736642,115.78624752898116
21190435,124.9165457917879
3750917,64.37201622845183
29260109,351.95176062955125
26236287,22.488765915831078
23744530,125.71273984282581
22937557,56.248139178782445
11069190,93.3987785675637
14535422,101.35945929345509
29615038,60.5308490550522
28978145,157.93749010895326
9116831,148.41881119563524
4728136,56.39438523629604
26337553,53.978558426774185
20136238,94.91470754172391
19343700,152.61943830434203
16409970,133.00558971748913
25740704,153.92155457988355
27604010,271.1489443577966
29490455,248.00687471709296
9429015,186.42640115661155
17575407,73.51160008783562
17481087,229.82061456020688
29391342,156.4977421128772
16163768,115.0072705714483
21139341,208.33680397946333
301372,72.7199843132588
18824754,59.69818021347417
28652436,65.63089611190979
14762427,110.39604043192085
26338854,107.42488401793986
23902815,85.02002188423218
25289041,310.69166205082956
4325244,166.44912588431387
2695372,221.96615081028543
715070,263.4469976085295
21293326,120.90261507924252
4235620,99.86717094801294
27573123,85.53228334878018
5562710,154.7481295054366
6227341,63.26682110031969
9955143,140.57995780668406
22838613,127.78260403108227
8736291,136.45226237015964
22339572,45.145049414902
7542840,96.81701741287813
11957593,71.79433894665628
25413957,204.5208445645539
8371626,90.36895176657242
13485043,219.66386615461795
20775042,43.42204795733429
15468790,100.63846822718197
7434615,197.22815746933313
26401133,191.7589190120342
7082866,159.67678975762195
9883870,256.70431096260324
13092522,62.45680282557254
26716581,135.2187133792922
18840683,67.5891763229945
13996108,263.1011950542861
26039386,134.677517096566
27584712,109.4280228353533
